(95.8408, -219.853)
(-35.6394, -21.437)
(136.48, -62.8732)
(-50.7796, 159.448)
(-35.6394, 160.245)
(80.7006, 75.7787)
(161.979, 51.8732)
(236.883, 170.763)
(-386.232, 684.956)
(173.007, 651.668)
(180.497, 600.904)
(-48.3582, 323.781)
(195.24, 660.068)
(194.443, 839.36)
(-35.4842, -301.15)
(121.495, -282.822)
(-9.98503, -84.4068)
(162.135, -125.843)
(-25.1252, 96.4782)
(-9.98499, 97.275)
(106.355, 12.8089)
(187.634, -11.0966)
(262.538, 107.793)
(-490.202, -72.2266)
(-482.712, -122.991)
(-711.567, -400.114)
(-439.122, -32.3399)
(-439.919, 146.951)
(-412.029, 423.458)
(-659.487, -595.93)
(-644.347, -595.133)
(-528.007, -679.599)
(-446.728, -703.505)
(-371.824, -584.615)
(326.216, 205.435)
(-732.456, 167.891)
(-581.717, 185.49)
(-707.97, 376.018)
(-542.693, 336.229)
(-596.255, 469.369)
(-518.208, 446.414)
(-446.282, 560.577)
(205.58, -356.878)
(-582.921, -706.778)
(-154.479, -92.3616)
(11.0381, 74.7701)
(211.998, 613.558)
(120.865, 524.491)
(72.0722, 500.481)
(118.542, 308.406)
(45.7392, 192.231)
(-295.814, 239.476)
(-484.017, 204.623)
(-370.941, 25.4559)
(-652.083, -344.496)
(-272.672, -212.13)
(-107.155, -44.9988)
(98.7402, 498.79)
(7.60758, 409.723)
(-41.1857, 385.714)
(5.28405, 193.638)
(-67.5187, 77.4633)
(-409.072, 124.708)
(-597.275, 89.8553)
(-484.199, -89.312)
(-765.341, -459.264)
(830.783, -74.8034)
(-17.5582, -451.46)
(-321.952, -714.856)
(-149.269, -540.488)
(66.9845, 47.3669)
(-27.9222, -45.3889)
(-78.7362, -70.3927)
(-30.342, -270.423)
(-106.16, -391.408)
(-461.858, -342.208)
(-657.855, -378.503)
(-540.096, -565.091)
(-625.276, 553.656)
(-409.633, 422.248)
(83.615, -753.622)
(289.741, -156.499)
(194.835, -249.255)
(144.021, -274.259)
(192.415, -474.289)
(116.597, -595.274)
(-239.101, -546.073)
(-435.098, -582.369)
(-317.339, -768.956)
(-392.393, 340.522)
(-176.75, 209.114)
(-372.972, -581.544)
(-200.289, -407.176)
(18.1826, 174.882)
(-76.7241, 82.1257)
(-127.538, 57.1219)
(-79.1439, -142.908)
(-154.962, -263.894)
(-510.66, -214.693)
(-706.657, -250.989)
(-588.898, -437.576)
(-460.654, 555.56)
(-333.472, -561.794)
(-160.789, -387.427)
(55.9647, 193.773)
(-38.942, 101.017)
(-89.756, 76.0129)
(-41.3618, -124.017)
(-117.18, -245.003)
(-472.878, -195.802)
(-668.875, -232.098)
(-551.116, -418.685)
(-421.154, 575.309)
(-50.3912, -377.462)
(122.292, -203.095)
(326.736, 370.089)
(231.83, 277.333)
(181.016, 252.329)
(229.41, 52.2994)
(153.592, -68.6864)
(-202.106, -19.4855)
(-398.103, -55.7813)
(-280.344, -242.368)
(-573.13, -627.641)
(-138.073, 759.641)
(105.962, -327.539)
(278.645, -153.171)
(476.291, 417.841)
(381.384, 325.086)
(330.57, 300.082)
(378.964, 100.052)
(303.146, -20.934)
(-52.5522, 28.2668)
(-248.549, -8.02893)
(-130.79, -194.616)
(-423.575, -579.889)
(18.2802, 809.565)
(17.0875, -184.901)
(189.77, -10.5336)
(391.281, 554.277)
(296.374, 461.521)
(245.56, 436.517)
(293.954, 236.487)
(218.137, 115.501)
(-137.562, 164.702)
(-333.559, 128.406)
(-215.799, -58.1807)
(-508.585, -443.453)
(239.273, 108.603)
(411.956, 282.971)
(508.898, 742.263)
(458.084, 717.259)
(506.479, 517.229)
(430.661, 396.243)
(74.9624, 445.444)
(-121.035, 409.149)
(-3.27511, 222.561)
(-296.061, -162.711)
(219.918, -805.302)
(412.156, -229.767)
(321.023, -318.834)
(272.23, -342.844)
(318.7, -534.919)
(245.897, -651.094)
(-95.6567, -603.849)
(-283.86, -638.702)
(-170.783, -817.869)
(-236.336, 243.435)
(-29.6421, 117.481)
(468.03, -460.813)
(376.897, -549.88)
(328.104, -573.89)
(374.573, -765.965)
(-39.7829, -834.895)
(-227.986, -869.748)
(-178.028, 2.32179)
(28.6664, -123.632)
(-362.444, 8.35584)
(10.3286, 195.909)
(-54.2646, -38.338)
(152.745, -500.607)
(110.72, -617.341)
(344.189, -446.131)
(577.041, -126.049)
(594.709, 173.305)
(345.213, -679.422)
(360.144, -679.422)
(-309.835, 193.499)
(62.9377, 381.053)
(-1.65538, 146.805)
(205.354, -315.464)
(163.329, -432.198)
(396.799, -260.987)
(627.452, 51.3571)
(645.119, 350.711)
(412.794, -710.295)
(395.624, -502.017)
(410.554, -502.017)
(536.716, -574.429)
(-819.738, 223.851)
(-446.966, 411.404)
(-511.559, 177.157)
(-304.55, -285.112)
(-346.574, -401.847)
(-113.105, -230.636)
(138.859, 80.44)
(156.526, 379.794)
(-75.7994, -681.212)
(127.254, -746.906)
(-92.9693, -472.934)
(-78.039, -472.934)
(48.1226, -545.346)
(201.159, -562.516)
(-826.567, 270.137)
(-453.795, 457.69)
(-518.388, 223.443)
(-311.379, -238.826)
(-353.403, -355.561)
(-119.934, -184.35)
(132.315, 124.792)
(149.982, 424.145)
(68.4536, -865.295)
(-82.3431, -636.861)
(120.71, -702.554)
(-99.5131, -428.582)
(-84.5827, -428.582)
(41.5789, -500.995)
(194.615, -518.164)
(-617.901, 522.812)
(-245.129, 710.366)
(-309.722, 476.118)
(-102.713, 13.8493)
(-144.737, -102.885)
(88.7317, 68.3255)
(332.26, 366.907)
(349.927, 666.261)
(268.399, -623.18)
(117.602, -394.745)
(320.655, -460.439)
(100.432, -186.467)
(115.362, -186.467)
(241.524, -258.879)
(394.56, -276.049)
(-495.893, 392.658)
(-563.28, 148.278)
(-347.317, -333.987)
(-391.159, -455.771)
(-147.591, -277.154)
(116.298, 48.8164)
(134.697, 360.556)
(-107.241, -744.348)
(104.213, -812.76)
(-125.121, -527.452)
(-109.573, -527.452)
(21.8081, -602.861)
(181.176, -620.741)
(-883.998, 18.6906)
(-495.101, 214.357)
(-562.488, -30.0231)
(-346.524, -512.288)
(-390.367, -634.072)
(-146.799, -455.455)
(117.056, -121.724)
(135.455, 190.015)
(-124.363, -697.993)
(-108.815, -697.993)
(22.566, -773.401)
(181.934, -791.282)
(-522.837, -60.6226)
(-590.224, -305.003)
(-174.534, -730.435)
(90.5276, -384.736)
(108.926, -72.997)
(-233.398, -760.286)
(155.499, -564.62)
(88.112, -809)
(-22.2568, 382.491)
(-117.867, 621.922)
(-161.709, 500.138)
(81.8589, 678.754)
(269.258, -67.9286)
(112.223, 169.957)
(323.677, 101.546)
(94.3423, 386.853)
(109.89, 386.853)
(241.272, 311.445)
(400.64, 293.564)
(402.631, -448.08)
(-273.979, 603.695)
(-317.822, 481.911)
(-74.2534, 660.528)
(119.94, -85.3617)
(-37.0953, 152.524)
(174.359, 84.1125)
(-54.9756, 369.42)
(-39.4276, 369.42)
(91.9538, 294.012)
(251.322, 276.131)
(784.533, 168.324)
(246.519, -466.307)
(-143.225, 406.376)
(-187.068, 284.592)
(56.5005, 463.208)
(311.507, 756.957)
(245.004, -274.094)
(87.9679, -36.2077)
(299.422, -104.619)
(70.0876, 180.688)
(85.6357, 180.688)
(217.017, 105.28)
(376.385, 87.3996)
(377.273, -663.626)
(-314.394, 447.583)
(-358.236, 325.799)
(-114.668, 504.416)
(147.788, 796.371)
(81.2845, -234.68)
(-75.7512, 3.20611)
(135.703, -65.2055)
(-93.6315, 220.102)
(-78.0835, 220.102)
(53.2979, 144.694)
(212.666, 126.813)
(744.119, 12.2112)
(206.104, -622.419)
(-344.132, 708.755)
(-128.169, 226.49)
(-172.011, 104.706)
(71.557, 283.323)
(325.908, 584.9)
(259.405, -446.15)
(102.369, -208.264)
(313.823, -276.676)
(84.4888, 8.63136)
(100.037, 8.63136)
(231.418, -66.7769)
(390.786, -84.6572)
(-359.189, 707.962)
(-143.225, 225.698)
(-187.068, 103.914)
(56.5005, 282.53)
(311.507, 584.142)
(245.004, -446.908)
(87.9679, -209.022)
(299.422, -277.434)
(70.0876, 7.87346)
(85.6356, 7.87346)
(217.017, -67.5348)
(376.385, -85.4151)
(-258.923, 309.697)
(-302.765, 187.913)
(-59.1969, 366.53)
(200.845, 664.486)
(134.342, -366.565)
(-22.6941, -128.679)
(188.76, -197.09)
(-40.5744, 88.2171)
(-25.0263, 88.2171)
(106.355, 12.8088)
(265.723, -5.07146)
(799.59, -125.675)
(261.575, -760.305)
(-339.753, 333.47)
(-383.595, 211.687)
(-140.027, 390.303)
(123.533, 687.225)
(57.0298, -343.826)
(-100.006, -105.94)
(111.448, -174.352)
(-117.886, 110.956)
(-102.338, 110.956)
(29.0432, 35.5476)
(188.411, 17.6673)
(874.103, 188.215)
(718.76, -101.901)
(180.745, -736.532)
(-414.243, 215.237)
(-458.085, 93.4532)
(-214.517, 272.07)
(52.2851, 574.137)
(70.6836, 885.876)
(-14.2183, -456.913)
(-171.254, -219.027)
(40.2, -287.439)
(-189.134, -2.13165)
(-173.586, -2.13165)
(-42.2049, -77.5399)
(117.163, -95.4202)
(799.612, 69.982)
(644.27, -220.135)
(106.255, -854.765)
(-611.687, -177.354)
(-593.289, 134.385)
(105.428, -715.704)
(550.739, -45.8721)
(-153.691, -93.6747)
(49.6012, 114.87)
(183.772, 663.827)
(328.138, 458.993)
(123.304, 633.593)
(180.748, 397.77)
(91.5587, 254.159)
(-333.982, 292.707)
(-559.224, 271.544)
(-418.637, 52.3485)
(-763.302, -401.158)
(393.195, -204.953)
(-311.235, -252.756)
(-107.943, -44.2108)
(32.8098, 511.392)
(177.176, 306.558)
(-27.6577, 481.158)
(29.7865, 245.335)
(-59.4032, 101.724)
(-484.944, 140.272)
(-710.186, 119.109)
(-569.599, -100.086)
(201.479, -775.396)
(-321.343, -607.698)
(-165.48, -4.58348)
(-15.1391, -217.895)
(-228.451, -36.0685)
(-168.629, -281.652)
(-261.51, -431.206)
(-704.662, -391.063)
(-643.661, 574.332)
(295.919, -683.097)
(-438.992, -732.968)
(-226.904, -515.399)
(-75.1498, 83.6999)
(75.1915, -129.612)
(-138.12, 52.2149)
(-78.2983, -193.369)
(-171.179, -342.923)
(-614.332, -302.78)
(-848.896, -324.819)
(-702.49, -553.086)
(-549.221, 666.631)
(346.482, -658.216)
(-388.428, -708.087)
(-176.34, -490.518)
(-26.786, 107.498)
(123.555, -105.813)
(-89.7561, 76.013)
(-29.9345, -169.571)
(-122.815, -319.125)
(-565.968, -278.981)
(-800.532, -301.021)
(-654.126, -529.288)
(-498.657, 691.512)
(298.326, -459.171)
(-436.584, -509.042)
(-224.496, -291.473)
(-72.8468, 297.883)
(77.4945, 84.5717)
(-135.817, 266.398)
(-75.9953, 20.8144)
(-168.876, -128.74)
(-612.029, -88.5963)
(-846.593, -110.636)
(-700.187, -338.903)
(373.771, -338.78)
(-361.14, -388.651)
(-149.051, -171.083)
(-0.684728, 413.035)
(149.657, 199.724)
(-63.6549, 381.55)
(-3.83323, 135.967)
(-96.7142, -13.5875)
(-539.867, 26.5559)
(-774.431, 4.51637)
(-628.025, -223.751)
(727.719, -387.739)
(-7.19196, -437.61)
(204.896, -220.041)
(337.863, 366.207)
(488.204, 152.895)
(274.893, 334.722)
(334.714, 89.1381)
(241.833, -60.416)
(-201.319, -20.2726)
(-435.883, -42.3122)
(-289.477, -270.579)
(187.84, -401.493)
(399.929, -183.924)
(524.41, 400.752)
(674.751, 187.441)
(461.439, 369.267)
(521.261, 123.684)
(428.38, -25.8704)
(-14.7725, 14.273)
(-249.336, -7.7665)
(-102.931, -236.033)
(-461.861, -708.31)
(805.571, -165.953)
(70.6605, -215.824)
(282.749, 1.74448)
(412.328, 578.343)
(562.669, 365.031)
(349.358, 546.858)
(409.18, 301.274)
(316.299, 151.72)
(-126.854, 191.863)
(-361.418, 169.824)
(-215.012, -58.443)
(-573.942, -530.719)
(362.005, 167.552)
(574.093, 385.121)
(594.967, 518.416)
(151.814, 558.559)
(-82.7496, 536.52)
(63.6561, 308.253)
(-295.274, -164.023)
(448.943, -445.124)
(593.309, -649.958)
(388.475, -475.357)
(445.919, -711.181)
(-68.811, -816.243)
(-294.053, -837.407)
(17.3846, 90.5725)
(260.424, -330.245)
(404.791, -535.079)
(199.957, -360.479)
(257.401, -596.303)
(168.211, -739.913)
(-257.329, -701.365)
(-482.571, -722.529)
(-179.353, 210.46)
(-101.422, 272.413)
(291.882, 101.686)
(327.545, -468.161)
(606.778, -337.65)
(480.06, -569.08)
(760.052, -363.449)
(348.551, 367.163)
(-455.565, 94.232)
(-62.2619, -76.4945)
(-26.5989, -646.342)
(252.634, -515.831)
(125.917, -747.26)
(405.909, -541.63)
(664.297, -179.145)
(9.21805, 196.434)
(-394.2, 316.773)
(-0.896693, 146.047)
(34.7662, -423.801)
(313.999, -293.29)
(187.282, -524.719)
(467.274, -319.089)
(723.096, 34.0898)
(68.0169, 409.668)
(457.028, -602.263)
(475.224, -601.535)
(-197.561, 585.214)
(-161.898, 15.3668)
(117.335, 145.878)
(-9.38238, -85.5516)
(270.609, 120.079)
(534.656, 454.891)
(-120.423, 830.47)
(288.24, -420.929)
(529.164, -510.457)
(268.588, -181.462)
(286.785, -180.734)
(424.351, -245.514)
(-157.637, 696.115)
(-121.974, 126.268)
(157.259, 256.779)
(30.5419, 25.3493)
(310.534, 230.98)
(572.911, 561.154)
(326.495, -314.666)
(567.419, -404.194)
(306.843, -75.1987)
(325.039, -74.4709)
(462.606, -139.251)
(-379.439, 533.461)
(-343.776, -36.387)
(-64.5427, 94.124)
(-191.26, -137.305)
(88.7319, 68.3254)
(360.385, 405.302)
(-294.694, 780.88)
(113.969, -470.519)
(354.893, -560.046)
(94.3168, -231.051)
(112.513, -230.323)
(250.08, -295.103)
(-651.563, 244.738)
(-614.358, -349.743)
(-323.055, -213.59)
(-455.25, -455.024)
(-163.155, -240.504)
(130.699, 123.854)
(-551.464, 514.961)
(-125.904, -788.177)
(-146.369, -538.809)
(-127.42, -538.051)
(15.8341, -605.509)
(-669.837, -64.89)
(-341.329, -523.218)
(-181.428, -550.132)
(113.221, -172.29)
(-568.942, 218.817)
(-163.847, -834.953)
(-144.898, -834.195)
(172.033, -671.83)
(-257.002, 810.478)
(-389.197, 569.045)
(-97.1014, 783.565)
(-62.7278, 191.293)
(188.157, 98.0644)
(-83.1926, 440.662)
(-64.2437, 441.42)
(79.0106, 373.962)
(-392.333, 438.051)
(-101.029, 574.204)
(-233.224, 332.77)
(58.8709, 547.29)
(86.452, -34.6918)
(337.336, -127.921)
(65.9871, 214.677)
(84.936, 215.435)
(228.19, 147.976)
(-602.355, 505.999)
(-311.052, 642.152)
(-443.246, 400.718)
(-151.151, 615.238)
(-114.424, 30.2974)
(136.461, -62.9316)
(-134.889, 279.666)
(-115.94, 280.424)
(27.3147, 212.966)
(-374.574, 222.624)
(-83.2702, 358.776)
(-215.465, 117.343)
(76.6301, 331.863)
(360.041, 671.294)
(103.438, -240.737)
(354.322, -333.966)
(82.973, 8.63147)
(101.922, 9.38934)
(245.176, -58.0689)
(-390.016, 222.624)
(-98.713, 358.776)
(-230.908, 117.343)
(61.1873, 331.863)
(345.271, 671.294)
(88.6676, -240.737)
(339.552, -333.966)
(68.2027, 8.63147)
(87.1516, 9.38934)
(230.406, -58.0689)
(-520.508, 297.521)
(-229.205, 433.674)
(-361.4, 192.24)
(-69.3043, 406.76)
(220.462, 742.93)
(-36.1412, -169.101)
(214.743, -262.33)
(-56.6061, 80.2673)
(-37.6572, 81.0252)
(105.597, 13.5669)
(-678.797, 315.281)
(-387.493, 451.433)
(-519.688, 210)
(-227.593, 424.519)
(69.0671, 759.916)
(-187.537, -152.115)
(63.3479, -245.344)
(-208.001, 97.2531)
(-189.053, 98.011)
(-45.7981, 30.5527)
(-524.496, 581.634)
(-770.912, -294.187)
(-529.989, -383.714)
(-790.564, -54.7188)
(-772.368, -53.9911)
(-634.801, -118.771)
(-635.367, -41.0445)
(-394.444, -130.572)
(-655.02, 198.423)
(-636.823, 199.151)
(-499.257, 134.371)
(-165.921, 512.704)
(75.0021, 423.176)
(-185.574, 752.172)
(-167.377, 752.899)
(-29.8105, 688.119)
(11.247, -108.89)
(-201.63, 236.17)
(-101.312, 580.703)
(-399.874, 752.468)
(-243.59, 522.465)
(-470.645, 717.083)
(-292.982, 498.137)
(-262.757, 466.438)
(-239.166, 447.271)
(-402.823, 439.899)
(-508.979, 271.819)
(-563.531, 100.791)
(-795.746, -135.848)
(680.909, -63.4465)
(468.032, 281.613)
(540.354, 624.246)
(241.791, 796.012)
(398.076, 566.008)
(171.02, 760.626)
(348.684, 541.68)
(378.909, 509.981)
(402.499, 490.814)
(238.842, 483.442)
(132.686, 315.363)
(78.1342, 144.334)
(-369.341, 344.113)
(-154.081, -92.3044)
(-465.913, 79.4613)
(-646.374, 351.221)
(487.651, -261.698)
(274.774, 83.3615)
(355.175, 434.282)
(56.6125, 606.048)
(212.897, 376.044)
(-14.158, 570.663)
(163.505, 351.717)
(193.73, 320.018)
(217.32, 300.851)
(53.6637, 293.479)
(-52.4919, 125.399)
(-107.044, -45.6295)
(-554.52, 154.149)
(-339.26, -282.268)
(-651.092, -110.502)
(-839.632, 152.97)
(145.645, -486.167)
(234.994, -95.9375)
(-75.9175, 82.9323)
(86.831, -156.584)
(-149.615, 46.0836)
(35.3963, -181.918)
(66.8713, -214.928)
(91.4371, -234.888)
(-78.9882, -242.565)
(-189.534, -417.596)
(-246.343, -595.698)
(-712.326, -387.657)
(218.309, -634.147)
(-3.77288, -274.166)
(92.0804, 106.834)
(-218.831, 285.704)
(-56.0821, 46.1875)
(-292.528, 248.856)
(-107.517, 20.8541)
(-76.0418, -12.1562)
(-51.4761, -32.1159)
(-221.901, -39.7928)
(-332.448, -214.824)
(-389.256, -392.926)
(-855.239, -184.885)
(208.229, -454.876)
(294.852, -66.0081)
(-16.0586, 112.862)
(146.69, -126.655)
(-89.7561, 76.013)
(95.2552, -151.989)
(126.73, -184.999)
(151.296, -204.958)
(-19.1293, -212.635)
(-129.676, -387.667)
(-186.484, -565.769)
(-652.467, -357.727)
(370.856, -570.781)
(148.774, -210.8)
(237.987, 167.442)
(-72.9246, 346.311)
(89.824, 106.795)
(-146.622, 309.463)
(38.3893, 81.4612)
(69.8643, 48.4509)
(94.43, 28.4912)
(-75.9953, 20.8143)
(-186.541, -154.217)
(-243.35, -332.319)
(-709.333, -124.278)
(-485.17, -578.745)
(463.167, -422.145)
(241.085, -62.164)
(326.278, 309.606)
(15.3673, 488.476)
(178.116, 248.96)
(-58.3301, 451.628)
(126.681, 223.626)
(158.156, 190.616)
(182.722, 170.656)
(12.2966, 162.979)
(-98.2496, -12.0522)
(-155.058, -190.154)
(-621.041, 17.8874)
(-396.878, -436.58)
(-721.607, -257.71)
(681.517, -102.061)
(747.535, 271.446)
(436.624, 450.316)
(599.373, 210.8)
(362.927, 413.468)
(547.938, 185.466)
(579.413, 152.456)
(603.979, 132.496)
(433.554, 124.819)
(323.007, -50.2122)
(266.199, -228.314)
(-199.784, -20.2726)
(24.3792, -474.74)
(-300.35, -295.87)
(-481.079, -29.4428)
(659.599, 471.267)
(822.347, 231.75)
(585.901, 434.418)
(770.913, 206.417)
(802.388, 173.406)
(826.953, 153.447)
(656.528, 145.77)
(545.982, -29.2615)
(489.173, -207.364)
(23.1905, 0.678)
(247.354, -453.79)
(-77.3757, -274.92)
(-247.955, -7.53856)
(769.134, 146.709)
(520.427, 688.255)
(683.175, 448.739)
(446.729, 651.407)
(631.741, 423.405)
(663.216, 390.395)
(687.781, 370.435)
(517.356, 362.758)
(406.81, 187.727)
(350.001, 9.62484)
(-115.981, 217.667)
(108.182, -236.801)
(-216.548, -57.9312)
(-393.462, 219.327)
(691.197, 458.567)
(225.214, 666.608)
(449.378, 212.141)
(124.648, 391.011)
(-36.7354, 688.703)
(338.034, -426.006)
(494.319, -656.01)
(267.264, -461.391)
(444.927, -680.337)
(475.152, -712.036)
(335.086, -738.575)
(-101.668, 277.588)
(372.988, -15.1901)
(412.173, -656.198)
(429.454, 287.431)
(-474.813, 439.565)
(-0.157294, 146.786)
(39.0277, -494.221)
(415.351, -271.68)
(209.076, -611.037)
(532.906, -372.97)
(252.697, -750.772)
(810.924, 19.9378)
(71.9244, 442.628)
(-33.9923, 687.427)
(5.19269, 46.4191)
(381.516, 268.96)
(175.241, -70.3966)
(499.071, 167.671)
(218.862, -210.132)
(15.7146, -480.67)
(503.653, -446.627)
(482.376, -178.545)
(502.943, -177.836)
(650.46, -234.573)
(-298.913, 563.605)
(-259.728, -77.4027)
(116.595, 145.139)
(-89.6803, -194.218)
(234.15, 43.8491)
(-46.0593, -333.954)
(524.67, 419.313)
(-238.12, -599.31)
(249.818, -565.267)
(228.542, -297.185)
(249.109, -296.476)
(396.625, -353.213)
(-178.691, 783.172)
(-139.506, 142.165)
(236.818, 364.706)
(30.5422, 25.3493)
(354.373, 263.417)
(74.1632, -114.386)
(-122.928, -388.931)
(365.01, -354.888)
(343.733, -86.8061)
(364.3, -86.0969)
(511.817, -142.834)
(662.005, -486.206)
(-444.332, 588.081)
(-405.147, -52.9263)
(-28.8233, 169.615)
(-235.099, -169.742)
(88.7317, 68.3254)
(-191.478, -309.477)
(385.337, 442.765)
(-377.453, -575.858)
(110.485, -541.815)
(89.2091, -273.733)
(109.776, -273.024)
(257.292, -329.761)
(396.364, -681.298)
(-747.957, 262.461)
(-707.079, -406.236)
(-314.499, -174.082)
(-529.685, -528.098)
(-191.866, -279.747)
(129.222, 125.331)
(-179.141, -620.769)
(-157.724, -620.03)
(-4.11292, -679.111)
(-566.468, 179.942)
(-71.3081, -125.484)
(-30.4303, -794.181)
(362.15, -562.027)
(484.783, -667.692)
(776.384, -245.708)
(6.85236, 194.446)
(-452.55, 498.423)
(-59.9696, 730.577)
(-275.156, 376.561)
(62.6634, 624.912)
(-229.651, 230.789)
(-421.645, -70.1405)
(86.452, -34.6918)
(64.2966, 244.466)
(85.7135, 245.205)
(239.324, 186.124)
(383.585, -157.093)
(-524.012, 469.036)
(-186.193, 717.388)
(-478.507, 323.265)
(-659.657, 18.3049)
(-151.56, 53.7536)
(-173.715, 332.912)
(-152.298, 333.65)
(1.31277, 274.569)
(134.729, -64.6175)
(-432.25, 251.07)
(-39.6702, 483.224)
(-254.856, 129.208)
(82.9629, 377.559)
(-209.351, -16.5634)
(392.074, 753.993)
(-402.23, -306.714)
(105.867, -271.265)
(83.7114, 7.89283)
(105.128, 8.63132)
(258.739, -50.4498)
(403.885, -404.446)
(-451.046, 250.318)
(-58.4659, 482.473)
(-273.652, 128.456)
(64.1672, 376.808)
(-228.147, -17.3151)
(374.098, 753.274)
(-420.207, -307.433)
(87.8902, -271.984)
(65.7348, 7.17385)
(87.1517, 7.91235)
(240.763, -51.1687)
(385.089, -405.197)
(-593.142, 317.231)
(-200.562, 549.386)
(-415.748, 195.369)
(-77.9292, 443.721)
(-370.243, 49.5978)
(238.194, 817.271)
(-556.111, -243.436)
(-48.0138, -207.987)
(-70.1692, 71.1708)
(-48.7523, 71.9093)
(104.859, 12.8283)
(242.992, -338.284)
(11.2471, -108.89)
(-232.947, -114.383)
(-236.693, 306.84)
(-143.013, 763.008)
(-294.625, 641.575)
(-293.906, 548.883)
(-411.746, 646.604)
(-370.071, 602.055)
(-464.2, 538.105)
(-587.07, 344.818)
(-649.583, 151.531)
(213.351, -436.488)
(-30.8434, -441.981)
(-34.5886, -20.7582)
(50.636, 449.115)
(-269.114, 579.17)
(-100.976, 327.682)
(-351.027, 537.495)
(-100.257, 234.99)
(-218.098, 332.712)
(-176.422, 288.162)
(-270.551, 224.212)
(-393.421, 30.9253)
(-455.934, -162.362)
(-719.638, -434.688)
(127.591, -821.675)
(-127.155, -827.406)
(-131.062, -387.981)
(-38.1127, 117.31)
(-371.078, 252.741)
(-195.991, -9.14216)
(-456.377, 209.343)
(-195.242, -105.665)
(-317.953, -3.90455)
(-274.555, -50.2952)
(-372.574, -116.888)
(-500.523, -318.164)
(-565.619, -519.439)
(177.542, -565.524)
(257.048, -52.4985)
(-75.9175, 82.9323)
(99.1697, -178.95)
(-161.216, 39.5346)
(99.918, -275.473)
(-22.7928, -173.713)
(20.605, -220.103)
(-77.414, -286.696)
(-205.362, -487.972)
(-270.459, -689.248)
(274.655, -761.479)
(19.9079, -767.209)
(16.0009, -327.784)
(102.544, 174.884)
(-230.421, 310.315)
(-55.3339, 48.4324)
(-315.72, 266.917)
(-54.5857, -48.0901)
(-177.296, 53.67)
(-133.899, 7.27938)
(-231.918, -59.3137)
(-359.866, -260.589)
(-424.963, -461.865)
(250.693, -528.948)
(327.012, -17.5166)
(-5.95358, 117.914)
(169.134, -143.968)
(-91.2525, 74.5165)
(169.882, -240.491)
(47.1712, -138.731)
(90.5689, -185.121)
(-7.45008, -251.715)
(-135.398, -452.99)
(-200.495, -654.266)
(325.708, -736.333)
(70.961, -742.063)
(67.054, -302.639)
(151.373, 198.934)
(-181.592, 334.365)
(-6.50493, 72.4825)
(-266.891, 290.967)
(-5.75666, -24.04)
(-128.467, 77.7201)
(-85.0697, 31.3295)
(-183.089, -35.2636)
(-311.037, -236.539)
(-376.134, -437.815)
(294.466, -703.568)
(39.7195, -709.298)
(35.8125, -269.873)
(121.492, 230.272)
(-211.473, 365.703)
(-36.3854, 103.82)
(-296.772, 322.305)
(-35.6371, 7.29796)
(-158.348, 109.058)
(-114.95, 62.6674)
(-212.969, -3.92564)
(-340.918, -205.201)
(-406.014, -406.477)
(270.083, -683.756)
(15.336, -689.486)
(11.429, -250.062)
(98.1712, 249.221)
(-234.794, 384.652)
(-59.7067, 122.769)
(-320.093, 341.254)
(-58.9584, 26.2465)
(-181.669, 128.007)
(-138.271, 81.6159)
(-236.29, 15.0229)
(-364.239, -186.253)
(-429.335, -387.528)
(439.244, -676.136)
(184.497, -681.866)
(180.59, -242.442)
(259.963, 256.509)
(-73.0023, 391.94)
(102.085, 130.057)
(-158.301, 348.542)
(102.833, 33.5344)
(-19.8776, 135.295)
(23.5201, 88.9039)
(-74.4989, 22.3108)
(-202.447, -178.965)
(-267.544, -380.24)
(-542.146, -663.822)
(-826.746, -165.151)
(548.97, -502.403)
(294.223, -508.134)
(290.316, -68.7089)
(364.909, 422.673)
(31.9436, 558.104)
(207.031, 296.221)
(-53.3554, 514.706)
(207.779, 199.699)
(85.0683, 301.459)
(128.466, 255.068)
(30.447, 188.475)
(-97.5014, -12.8005)
(-162.598, -214.076)
(-437.201, -497.657)
(-808.326, -288.151)
(-717.02, 8.58169)
(605.357, -325.623)
(350.61, -331.353)
(346.703, 108.072)
(418.839, 591.753)
(85.8741, 727.183)
(260.961, 465.301)
(0.575126, 683.786)
(261.71, 368.778)
(138.999, 470.538)
(182.397, 424.148)
(84.3776, 357.555)
(-43.5708, 156.279)
(-108.667, -44.9965)
(-383.27, -328.578)
(-754.395, -119.072)
(-660.633, 185.362)
(809.228, -98.4263)
(528.25, 529.681)
(703.337, 267.798)
(442.951, 486.283)
(704.086, 171.276)
(581.375, 273.036)
(624.773, 226.645)
(526.754, 160.052)
(398.805, -41.2233)
(333.709, -242.499)
(59.106, -526.08)
(-312.019, -316.574)
(-516.932, -16.4471)
(-198.108, -21.1357)
(590.635, -86.7556)
(586.728, 352.669)
(491.279, 602.72)
(368.568, 704.48)
(411.966, 658.089)
(313.947, 591.496)
(185.998, 390.221)
(120.902, 188.945)
(-153.701, -94.6362)
(-524.826, 114.87)
(-739.432, 434.648)
(-420.608, 429.96)
(622.225, 421.688)
(494.277, 220.413)
(429.18, 19.1371)
(154.578, -264.444)
(-216.548, -54.9384)
(-417.112, 257.106)
